# Dirsearch started Mon Jun  3 14:53:33 2024 as: /usr/bin/dirsearch -u http://freelancer.htb/

400   157B   http://freelancer.htb/\..\..\..\..\..\..\..\..\..\etc\passwd
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/upload/aspx/upload.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/upload/aspx/upload.aspx
302     0B   http://freelancer.htb/admin/fckeditor/editor/filemanager/upload/php/upload.php    -> REDIRECTS TO: /admin/login/?next=/admin/fckeditor/editor/filemanager/upload/php/upload.php
302     0B   http://freelancer.htb/admin/file.php    -> REDIRECTS TO: /admin/login/?next=/admin/file.php
302     0B   http://freelancer.htb/admin/files.php    -> REDIRECTS TO: /admin/login/?next=/admin/files.php
302     0B   http://freelancer.htb/admin/heapdump    -> REDIRECTS TO: /admin/login/?next=/admin/heapdump
302     0B   http://freelancer.htb/admin/home    -> REDIRECTS TO: /admin/login/?next=/admin/home
302     0B   http://freelancer.htb/admin/home.php    -> REDIRECTS TO: /admin/login/?next=/admin/home.php
302     0B   http://freelancer.htb/admin/home.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/home.aspx
302     0B   http://freelancer.htb/admin/home.jsp    -> REDIRECTS TO: /admin/login/?next=/admin/home.jsp
302     0B   http://freelancer.htb/admin/home.html    -> REDIRECTS TO: /admin/login/?next=/admin/home.html
302     0B   http://freelancer.htb/admin/home.js    -> REDIRECTS TO: /admin/login/?next=/admin/home.js
302     0B   http://freelancer.htb/admin/includes/configure.php~    -> REDIRECTS TO: /admin/login/?next=/admin/includes/configure.php~
302     0B   http://freelancer.htb/admin/index    -> REDIRECTS TO: /admin/login/?next=/admin/index
302     0B   http://freelancer.htb/admin/index.php    -> REDIRECTS TO: /admin/login/?next=/admin/index.php
302     0B   http://freelancer.htb/admin/index.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/index.aspx
302     0B   http://freelancer.htb/admin/index.jsp    -> REDIRECTS TO: /admin/login/?next=/admin/index.jsp
302     0B   http://freelancer.htb/admin/index.html    -> REDIRECTS TO: /admin/login/?next=/admin/index.html
302     0B   http://freelancer.htb/admin/index.js    -> REDIRECTS TO: /admin/login/?next=/admin/index.js
302     0B   http://freelancer.htb/admin/js/tiny_mce    -> REDIRECTS TO: /admin/login/?next=/admin/js/tiny_mce
302     0B   http://freelancer.htb/admin/js/tiny_mce/    -> REDIRECTS TO: /admin/login/?next=/admin/js/tiny_mce/
302     0B   http://freelancer.htb/admin/js/tinymce    -> REDIRECTS TO: /admin/login/?next=/admin/js/tinymce
302     0B   http://freelancer.htb/admin/js/tinymce/    -> REDIRECTS TO: /admin/login/?next=/admin/js/tinymce/
302     0B   http://freelancer.htb/admin/log    -> REDIRECTS TO: /admin/login/?next=/admin/log
302     0B   http://freelancer.htb/admin/log/error.log    -> REDIRECTS TO: /admin/login/?next=/admin/log/error.log
302     0B   http://freelancer.htb/admin/login    -> REDIRECTS TO: /admin/login/?next=/admin/login
302     0B   http://freelancer.htb/admin/login.php    -> REDIRECTS TO: /admin/login/?next=/admin/login.php
302     0B   http://freelancer.htb/admin/login.aspx    -> REDIRECTS TO: /admin/login/?next=/admin/login.aspx
302     0B   http://freelancer.htb/admin/login.jsp    -> REDIRECTS TO: /admin/login/?next=/admin/login.jsp
302     0B   http://freelancer.htb/admin/login.html    -> REDIRECTS TO: /admin/login/?next=/admin/login.html
